s701a,s702a,s703a,s701a_pv,s702a_pv,s703a_pv
154.086872396179,122.158681305814,397.247810576778,100.218553024729,114.029299803165,284.890228273863
154.260547883962,122.157089654871,399.021627413269,100.076447703528,114.210521658891,285.591305649991
154.139820117342,122.121121056561,399.092202916524,99.9654619835343,114.261628564514,286.697611292896
154.055029952873,121.821537657333,398.752392687127,99.7575034273431,114.289842095814,287.868290383977
154.068930650583,121.782765996359,398.661235333789,99.5529042805416,114.347708292269,289.251573164564
154.29417526903,121.839368161196,398.679702854008,99.4146972778391,114.312229295804,290.502821374886
154.398428992862,122.056992521016,398.734782423188,99.3522966132652,114.309425751187,291.865724533274
154.535054398923,121.925792882167,398.449916901912,99.265170445192,114.425895483067,293.166102876991
154.549512440794,121.743881713082,398.103566107036,99.127576621388,114.378036067552,294.617450613937
155.039036428866,121.582039876705,397.997380750064,99.0109753977963,114.402726047499,296.460055718881
154.927570983526,121.728434296513,399.289634202013,99.0286936726747,114.336315694281,297.979356962992
154.598752159736,121.947541509858,400.99403767431,99.2302560801096,114.22992144807,299.282190510344
154.490461239061,122.108156635082,401.28105057125,99.3579478990268,114.242116458249,300.243034657846
154.354676346225,122.112269555066,400.623704446091,99.5561103335001,114.346565840979,300.768276433583
154.353962612525,122.056905377959,400.872084943626,99.7597846791524,114.391210637989,301.597053266374
154.41489138547,122.056226690126,400.581916771613,99.8922110925265,114.399269846979,302.463750308573
154.18757108761,122.012711376236,400.79923664684,99.9785903243462,114.472015464437,303.09965115738
154.159678260645,121.896722093059,402.317992006347,100.230724808509,114.351887267565,303.681028626972
154.01214660854,121.812538128873,403.02662877538,100.687265221383,114.378483197008,304.070290032617
154.369362348657,121.593879900436,402.288899615079,101.050632552291,114.451154582471,304.044889747726
154.23838245288,121.772391173857,402.687690852069,101.311637760921,114.468820004639,304.256886519289
154.120085984073,121.619853543212,403.274188240811,101.507119596227,114.447259046081,304.202166143717
154.167622774674,121.433174034365,401.931441884971,101.695910444559,114.433754943482,304.213452752319
154.258068345021,121.403483087739,399.473760357471,101.94886439018,114.346883840721,304.35352547116
154.169798085195,121.46283334563,399.756395068855,102.110817220747,114.345570108223,304.362939212088
153.746158172187,121.480133981391,400.108443504,102.312582711182,114.467999658052,304.2053824519
154.294276367841,121.498826422654,400.116867189136,102.384525661952,114.432974470887,304.506465615282
154.489827897064,121.340641533008,398.713365297955,102.480444596468,114.314553540422,304.84877298442
154.422540645098,121.21507821772,398.193852077738,102.426539733238,114.187897864579,304.85133386116
154.325675256081,121.263350522621,397.510464386781,102.66000053628,114.034881385817,304.944602330888
154.525123586842,121.05011915411,398.016392492133,102.9138460188,114.056585405043,304.786902743819
154.442981190612,120.786535317792,398.551559921354,103.032632134625,114.167291397723,304.480057814597
154.164747239001,120.875899132189,398.338117962812,103.14678028732,114.238778024695,304.58170010466
154.225841897602,120.597173051174,398.181496833191,103.290004033385,114.202708451138,305.009028023629
154.444599722269,120.446605557578,398.935908372866,103.305419015417,114.240312992676,304.990143316845
154.491225969012,120.346579706511,398.412088418274,103.440907759175,114.196197168134,305.045854440149
154.382092486221,120.07661405966,398.289251548163,103.63956774311,114.322588869761,304.810564860984
154.316795652774,120.148708159605,398.300566755422,103.821658360573,114.562490423668,304.699597099734
154.377157548676,120.288966029386,397.616184749262,103.95718723437,114.692710398799,305.004567827114
154.338912925224,120.448941112455,397.395108154876,104.098396913535,114.772120966069,305.274499552882
154.033061194508,120.291668300552,397.725068488706,104.185070217304,114.786984465222,305.558178378207
153.831486577338,120.588593042176,397.989056177278,104.338427968646,114.69106154827,305.58274533632
154.032190149109,120.755586541769,397.637077654517,104.604506662572,114.717018267237,305.58976048464
153.945650218278,121.003707216584,397.777797778857,104.792118969906,114.84978253913,305.108521657325
154.485655041546,121.037944546937,398.313733471047,104.88815778681,114.892192597465,305.429347265037
154.752347387246,121.543910526988,398.911043787956,104.965995430769,114.888011875922,306.02065521753
155.107120838989,121.268907987353,397.878810450907,104.990341344813,114.912152565388,306.61246892358
155.552461110611,121.034303730468,396.846753589333,105.129402083308,114.919546147539,306.993655766375
155.180665662102,120.795302262082,397.043231980169,105.199490282205,115.037385303763,307.360104747696
155.104833414558,120.416465206214,397.513148079969,105.244865424166,115.100115216447,307.591246173272
155.013324413123,120.610482123183,399.728303565316,105.256990815839,115.174591118251,308.103879692429
155.318235943516,120.524076030441,399.790401023311,105.280946225322,115.155295127871,308.703016698339
154.981801716926,120.487844107987,399.189151929635,105.211976664958,115.334124096197,308.846177318495
154.943908137858,120.581579029952,399.181775919054,105.210070788511,115.297410369101,309.355150532898
154.824550178016,120.861216453779,398.535053116955,105.270474081734,115.348666005083,309.529428557355
154.852259977542,121.271809693144,398.164661171181,105.321065746526,115.493711453989,309.488765319781
154.815881460242,121.20038833258,397.417203666956,105.317821004746,115.464590257025,309.516728073353
154.901280326645,121.195617445145,398.323392886031,105.311464724083,115.380149773559,309.985572043176
154.407520720551,121.0209546652,399.183038392443,105.346408322778,115.213140897718,310.061812426001
154.386040557306,120.655987989555,400.513317173758,105.482075744599,115.110754591497,310.090632683789
154.266947940265,120.720363511831,401.528014487063,105.63391690361,115.160912501346,309.975291318758
154.59022897904,120.858299539482,401.929823318142,105.731100766063,115.275748082677,309.554816325753
154.565217984397,120.981801856688,402.888429552288,105.906701675278,115.30858359727,309.737846942012
154.669446455259,121.082927356514,403.722148396462,105.965946128001,115.222390948089,310.155303991775
154.958872394659,121.374080091572,403.347085014815,106.074930250521,115.195971217172,310.197049667917
155.174109857943,121.740905013118,402.654666864177,106.176436096741,115.12910071591,310.328789174063
155.032359293848,121.875251482633,402.966786759297,106.362700293742,115.205235377227,310.175007587473
155.094724488002,121.84251382349,402.714680659925,106.413353164136,115.340403710008,310.069459065202
154.499479325816,121.893903089752,402.679433339971,106.454493895501,115.427850866487,310.22140421061
154.342229016262,122.072513754234,402.552321501999,106.370730062763,115.502958412302,310.598146996204
153.904771436365,122.300175710007,402.506247232655,106.241874929131,115.520794442068,310.749099983893
153.71685799741,122.453596689033,404.065816871697,106.251044935416,115.41531201326,310.579010263299
153.712645838885,122.541103888735,404.813010451006,106.360843271237,115.448549733904,310.51480714713
153.529460555935,122.811755474049,405.662370280298,106.28794800429,115.560776182292,310.297321047362
153.942117722686,123.090762318347,405.637931349834,106.233824039404,115.659594371934,310.435177913609
153.741564658192,123.331542250542,405.709509673674,106.141290744533,115.732458207513,310.51459527847
153.625974665976,123.288677761521,405.515392274146,106.037878348699,115.777260709827,310.5614952639
153.969685081045,123.009685267811,405.765497988462,106.006706055388,115.816257593289,310.59145608805
154.341218029821,123.049730331885,405.146056487989,106.033110680161,115.824814393658,310.761579976621
154.43770063229,123.225010426192,405.32529619532,105.915871693969,115.964879028497,310.505608715461
153.765071412563,122.77488698052,405.334827142384,105.857205531017,115.979061579499,310.470982559199
153.52846965808,122.952304775509,406.497320627072,105.771605464227,115.888704524879,310.864523640252
153.567915209594,122.929736321836,405.255202199223,105.705586375472,115.837922149747,310.785843954276
153.553588081105,123.2649620261,404.923122756597,105.755868734546,115.69772044687,310.810095533693
153.711967469621,123.532421103798,404.585006767965,105.693709190018,115.725113567857,310.587926657813
153.602702204409,123.526115778851,405.236539638778,105.756118703095,115.79886137251,310.307068376178
153.972921705983,123.470796404922,406.156958965149,105.703477069369,115.781553705226,310.384207502003
153.976945402076,123.414817769526,405.951395051264,105.712603956048,115.698251827629,310.754838036313
154.022273001993,124.073633900875,405.277915433627,105.736787170567,115.624691529056,310.84458169432
154.228667198799,123.937160995986,404.669758811841,105.689613694357,115.469953269147,310.95296444686
154.255736843696,123.945711565957,404.579386678522,105.833898659714,115.490568422772,310.811068602248
154.188197557832,124.11360326103,404.688947063948,105.839119425569,115.535293462856,310.653382364109
154.061778730105,123.886501124746,404.992653122941,105.911968864293,115.452535709988,310.578078947788
154.167552428046,123.816000813185,403.999243938023,105.933437571971,115.33368899192,310.970950038259
154.339287226261,123.758480097322,403.894200176886,105.928134519653,115.136721298085,310.992214675191
154.135762467005,123.835965320413,403.913228893972,106.029826975616,114.995894926519,310.860654228032
153.996986230608,124.013938346568,404.748660212199,106.132970939894,115.036591633941,310.607711917503
153.489415871811,124.096947981111,404.615373939829,106.2263061043,115.073941582897,310.254403979132
153.360894417096,124.296429675866,404.448334199796,106.32890562083,115.111971368278,310.412543533228
153.05824548004,124.118740790507,404.721782113169,106.313041314621,114.946623674515,310.480439337854
152.770300454666,123.959088578238,403.843742754285,106.248539035063,114.993418433339,310.59554079053
152.592517747462,123.95101834301,403.648071396246,106.318682941407,114.763069266418,310.306388175278
152.419189880718,124.130703142726,403.175746238544,106.383935291805,114.753991211986,310.114315192735
152.27382031835,123.791902393297,403.583008382734,106.389906348821,114.923573697244,309.743602201562
152.604420364258,123.803257980407,403.900493094941,106.361409378343,114.887313564752,309.325361582463
153.013659528483,123.571214171151,403.644361673403,106.241965192515,114.895970038174,309.566905313324
152.647043072515,123.41029534228,404.075139502861,106.047358242001,114.902417595022,309.263608269842
152.383847104146,123.352235385025,404.521171424935,105.977213686162,114.839550366649,309.068039884001
152.377391595433,123.665992686393,403.333932277309,105.954691145283,114.874726009264,308.70965148666
152.820070421415,123.619263314925,403.245020727979,105.905007286178,114.879129418669,308.117868743743
152.829778006205,123.742843948451,403.139393738141,105.888556952446,114.884772453814,308.405627816509
152.999909845937,123.626861802422,401.821424033919,105.743130988573,114.875712039808,308.377089520516
153.167550174407,123.747996834571,400.281664984064,105.556773623453,114.866085052149,308.249149079761
153.246731003362,123.830455671075,398.853863275023,105.413956125256,114.812556150573,307.87164514789
153.342990089888,123.857501234942,398.507518488616,105.41685624382,114.864925100812,307.784177802527
153.171762524705,124.182997849692,398.104852504578,105.410476434844,114.97581421251,307.449211895661
153.351783764051,124.357597968468,398.000189910112,105.420043697058,115.026261225918,307.477899335096
153.244032450985,124.375260262516,398.573918273996,105.275773476745,115.091098775126,307.264861038825
153.215538551058,124.548891512478,398.173840196592,105.179518097713,115.114152573511,307.045700171134
153.709167199684,124.752133182544,398.143128539157,105.183314318945,115.071553288517,306.687652811234
153.716592183388,124.974990154641,398.087778785619,105.328785282418,115.139234137869,306.275278624553
153.887607217204,125.00378345365,397.721520612896,105.346187731215,115.15314282923,305.749196121842
153.544214494983,125.005015970288,398.010663467859,105.409255713889,115.128766579943,305.867746714448
153.150850858353,125.189604307923,397.316748726685,105.332136807143,115.013123194414,305.871660290928
152.963581754041,125.337329118647,397.440613843012,105.242348376721,114.859321151763,305.807473132063
152.806019202573,125.284122083721,398.230385794318,105.280378433992,114.668020740914,305.796069658735
152.734747263927,125.297735836559,399.096569720503,105.436059284085,114.561156985569,305.689517160911
153.08360815734,125.432861981742,397.645682849092,105.46519591862,114.551519533654,305.429559466962
153.015163792634,125.174895694927,397.71973267325,105.442063993894,114.459200456333,305.538447728952
153.238219548478,125.053228138945,397.414344147938,105.491261033569,114.300689120232,305.859233241543
153.347324176932,124.742771166232,396.978976225882,105.378249768238,114.091302806814,305.823584138642
153.513356516631,124.801131268201,396.675727690517,105.471878381193,113.752873877025,305.932061636694
153.527383927284,124.748688382874,395.768362097201,105.548571947169,113.560153247402,306.094412591013
153.346278874515,124.427489834742,394.91190909291,105.638110087561,113.499554958228,305.846933917125
153.315917601666,124.397342562078,393.952473846942,105.688958709315,113.393362658036,306.453534440152
153.617588875103,124.406545713325,394.779197661703,105.636384303629,113.219033427389,306.950149666713
153.973199729367,124.164530608239,395.527433706111,105.557454101786,113.076921009352,307.001618229284
154.108036052992,124.284952856464,395.798689213183,105.582619575727,112.878310374737,307.248137258111
154.160769993661,124.37837490087,397.095964962197,105.756532845038,112.806459031379,307.264924943303
154.729751238972,124.553388713704,397.608308510035,105.838214180233,113.051589210853,306.999780789549
154.548249197674,124.667532482304,397.018202963261,105.950594660955,113.003591711553,306.928629629693
154.213649872791,124.733920824446,396.474648884016,106.066067803991,113.038755400501,307.443200387206
153.855136291962,124.81300676481,395.974335808623,106.119569147018,113.099827256309,307.744204664479
154.231021881631,124.877729891805,395.558955413749,106.257379363114,113.121698711278,308.256238621257
154.066364453399,124.964232529525,394.833980617079,106.403389740406,113.326586250547,308.702149062349
154.201579603209,124.919990792171,395.816077476993,106.519765013659,113.534127786993,308.646997312623
154.083441919847,124.468677885499,396.498197160161,106.618006843159,113.771802357198,309.123191930943
154.176248044476,124.076522154265,396.629631734321,106.6304903865,113.954806270616,309.526858552733
154.296592163647,124.141147523308,396.174528217484,106.658686311759,114.103267203259,309.780829166064
153.744990283217,124.151424797964,395.974124355839,106.717483487651,114.252928459704,309.840363121375
153.286236306061,124.21946476635,396.810049100291,106.823687338391,114.423775450505,309.919901763772
153.274025267627,124.547001423002,396.620037853825,106.94785630764,114.735126657683,309.851063363865
153.038054105208,124.41850630354,395.713865406164,107.025757019912,114.852052944008,310.044064655218
153.03788555621,124.347936964723,394.981328257644,107.070223446338,115.125356594226,310.464899808829
153.375891609352,124.567100300994,394.382042409554,107.045054188646,115.32628623583,310.48441041412
152.428817129923,124.465953383964,394.342351273616,107.125682410442,115.438739800854,310.417663507904
152.341234861674,124.137046237059,395.300076815904,107.295932644337,115.661954126767,310.542575645951
152.437753701806,124.111771217582,396.127477001867,107.343945410794,115.855764097899,310.320657897427
152.628601688367,124.009792331547,395.949006257689,107.370450824744,116.017566247364,310.567145661328
154.37749615218,123.933985583798,396.186552021051,107.424813657757,116.141288699639,310.997757504076
154.756587212743,123.913949540101,395.996455375233,107.391482647971,116.273334223904,311.247431213617
154.852237176107,123.984559550016,395.620979323015,107.388848836917,116.285367030163,311.490431612107
154.310751165854,123.904158661061,394.671435404309,107.498267201578,116.330903691553,311.324607961818
154.096126864778,123.92590893086,394.644500521027,107.453305314101,116.527988775135,311.117934689535
154.390145841721,124.077503830608,394.405095211305,107.47650050126,116.787654449667,311.083568305044
154.042887863201,124.048389218367,395.037915726705,107.414110795983,116.875255891427,311.400740587603
154.168145612469,123.780171350258,395.464273048311,107.314157922033,116.91474314035,311.622431017991
154.017372042899,123.634354659856,396.09528127935,107.325614615968,116.938678252423,311.741775279613
153.740068846569,123.630953686656,396.562919187774,107.423740373309,117.079653894976,311.865762168529
153.640201259919,123.60632677695,396.540404613138,107.46568226328,117.193917624507,312.007664464739
153.490930854239,123.476818176756,396.892011349015,107.473253547715,117.037791205242,312.133431780535
153.912821579343,123.562120235545,396.462583990305,107.541594964579,117.02089173948,312.406275733956
153.97391960745,123.850813327398,397.009202038212,107.428739627495,116.974456812952,312.501652694166
153.840592993984,123.849383755284,396.577145451178,107.453725373228,116.944366505621,312.518210630566
154.27393830706,123.962202915717,397.814641624956,107.521997052286,116.962137918391,311.817358049088
154.381691235577,123.727317455201,398.486829818341,107.538592965863,117.0418557809,311.662918674727
154.492482707817,123.502571976042,398.18364346821,107.518337361358,117.093881432187,311.784246402432
154.322048324536,123.369278871482,396.444825717582,107.505650830713,117.067312227703,312.050159627182
154.182831960327,123.705667660545,396.890677003989,107.424039120556,116.986686309002,312.12976867645
153.806490079298,123.686463057461,397.168521725868,107.42280492469,116.878643739542,312.14406891175
153.879430555109,124.157171510541,397.15816675374,107.5378222851,116.813382175489,311.872633817289
153.673689799395,124.267895044558,396.815363876344,107.504917609871,116.785751269231,311.570879072301
153.632691182204,124.188317442716,397.177105555988,107.39366617704,116.72993003561,311.767424997655
153.392165246814,124.261436632268,396.390352153825,107.274678550796,116.650297082034,312.065769963751
153.549740495525,124.103143762679,396.541498701215,107.1309260702,116.563534923027,311.936404970675
154.225873355185,124.097570009224,395.985208468517,107.151316074125,116.482207827093,311.722535847313
154.452387228162,124.132212116459,396.812315524306,107.255319650691,116.49126587077,311.621828166384
154.749594436967,124.257538535767,396.89373401705,107.322478299483,116.431679712646,311.574661571004
154.645222763517,123.935035950524,396.406964506546,107.288592467612,116.480977222366,311.590261680378
